feature_id	null_id	split_half_spearman	n_target_genes	n_null_genes	target_gene_symbols	null_gene_symbols	observation_mask_match	null_matching_method
FM03	82	0.7864410246819057	40	40	ARPC1B|CD69|CD74|CD79A|CD83|CLIC1|COTL1|CYBA|DUSP1|EZR|HLA-DPA1|HLA-DPB1|HLA-DQA1|HLA-DQB1|HLA-DRA|HLA-DRB1|HLA-DRB5|HSPA8|HSPD1|IER2|IFITM2|IL2RG|IL32|IL7R|KLF6|LCP1|LDHA|LTB|MS4A1|PKM|PSMB9|PSME2|S100A6|SAT1|SELL|TPI1|TXNIP|UBB|UCP2|ZFP36	SKP1|EWSR1|PTMA|KCNA3|TMX1|SRP14|RBM39|ITM2B|HMGB1|SPCS1|SARAF|PNRC1|NDUFB7|TCF25|ARPC3|ARHGDIB|TGOLN2|EEF1D|LITAF|EMP3|TOMM7|AP2M1|CORO1A|ARHGEF1|CALM2|EIF3H|HSP90B1|TOMM20|LTA|LSP1|SRSF5|COX5B|PPIA|MYL12A|SNW1|LAPTM5|RPS17|BTF3|CFLAR|ARPC2	True	exact_observation_mask_nearest_expression_detection
FM03	83	0.8052721555608808	40	40	ARPC1B|CD69|CD74|CD79A|CD83|CLIC1|COTL1|CYBA|DUSP1|EZR|HLA-DPA1|HLA-DPB1|HLA-DQA1|HLA-DQB1|HLA-DRA|HLA-DRB1|HLA-DRB5|HSPA8|HSPD1|IER2|IFITM2|IL2RG|IL32|IL7R|KLF6|LCP1|LDHA|LTB|MS4A1|PKM|PSMB9|PSME2|S100A6|SAT1|SELL|TPI1|TXNIP|UBB|UCP2|ZFP36	SKP1|EWSR1|PTMA|KCNA3|TMX1|ARPC3|RBM39|ITM2B|HMGB1|SPCS1|CALM2|PNRC1|NDUFB7|TCF25|SRP14|ARHGDIB|TGOLN2|EEF1D|LITAF|EMP3|TOMM7|AP2M1|CORO1A|ARHGEF1|SARAF|EIF3H|HSP90B1|TOMM20|LTA|LSP1|SRSF5|COX5B|PPIA|MYL12A|SNW1|LAPTM5|RPS17|BTF3|CFLAR|ARPC2	True	exact_observation_mask_nearest_expression_detection
FM03	84	0.8539010035243167	40	40	ARPC1B|CD69|CD74|CD79A|CD83|CLIC1|COTL1|CYBA|DUSP1|EZR|HLA-DPA1|HLA-DPB1|HLA-DQA1|HLA-DQB1|HLA-DRA|HLA-DRB1|HLA-DRB5|HSPA8|HSPD1|IER2|IFITM2|IL2RG|IL32|IL7R|KLF6|LCP1|LDHA|LTB|MS4A1|PKM|PSMB9|PSME2|S100A6|SAT1|SELL|TPI1|TXNIP|UBB|UCP2|ZFP36	SKP1|EWSR1|PTMA|KCNA3|TMX1|SRP14|RBM39|ITM2B|HMGB1|SPCS1|CALM2|PNRC1|NDUFB7|TCF25|ARPC3|ARHGDIB|TGOLN2|EEF1D|LITAF|EMP3|TOMM7|AP2M1|CORO1A|ARHGEF1|SARAF|EIF3H|HSP90B1|TOMM20|LTA|LSP1|SRSF5|COX5B|PPIA|MYL12A|SNW1|LAPTM5|RPS17|BTF3|CFLAR|ARPC2	True	exact_observation_mask_nearest_expression_detection
FM03	85	0.8283301285235861	40	40	ARPC1B|CD69|CD74|CD79A|CD83|CLIC1|COTL1|CYBA|DUSP1|EZR|HLA-DPA1|HLA-DPB1|HLA-DQA1|HLA-DQB1|HLA-DRA|HLA-DRB1|HLA-DRB5|HSPA8|HSPD1|IER2|IFITM2|IL2RG|IL32|IL7R|KLF6|LCP1|LDHA|LTB|MS4A1|PKM|PSMB9|PSME2|S100A6|SAT1|SELL|TPI1|TXNIP|UBB|UCP2|ZFP36	SKP1|EWSR1|PTMA|KCNA3|TMX1|ARPC3|RBM39|ITM2B|HMGB1|SPCS1|CALM2|PNRC1|NDUFB7|TCF25|SRP14|ARHGDIB|TGOLN2|EEF1D|LITAF|EMP3|TOMM7|AP2M1|CORO1A|ARHGEF1|SARAF|EIF3H|HSP90B1|TOMM20|LTA|LSP1|SRSF5|COX5B|PPIA|MYL12A|SNW1|LAPTM5|RPS17|BTF3|CFLAR|ARPC2	True	exact_observation_mask_nearest_expression_detection
FM03	86	0.7932906479949972	40	40	ARPC1B|CD69|CD74|CD79A|CD83|CLIC1|COTL1|CYBA|DUSP1|EZR|HLA-DPA1|HLA-DPB1|HLA-DQA1|HLA-DQB1|HLA-DRA|HLA-DRB1|HLA-DRB5|HSPA8|HSPD1|IER2|IFITM2|IL2RG|IL32|IL7R|KLF6|LCP1|LDHA|LTB|MS4A1|PKM|PSMB9|PSME2|S100A6|SAT1|SELL|TPI1|TXNIP|UBB|UCP2|ZFP36	SKP1|EWSR1|PTMA|KCNA3|TMX1|ARPC3|RBM39|ITM2B|HMGB1|SPCS1|SARAF|PNRC1|NDUFB7|TCF25|SRP14|ARHGDIB|TGOLN2|EEF1D|LITAF|EMP3|TOMM7|AP2M1|CORO1A|ARHGEF1|CALM2|EIF3H|HSP90B1|TOMM20|LTA|LSP1|SRSF5|COX5B|PPIA|MYL12A|SNW1|LAPTM5|RPS17|BTF3|CFLAR|ARPC2	True	exact_observation_mask_nearest_expression_detection
FM03	87	0.7408359001034501	40	40	ARPC1B|CD69|CD74|CD79A|CD83|CLIC1|COTL1|CYBA|DUSP1|EZR|HLA-DPA1|HLA-DPB1|HLA-DQA1|HLA-DQB1|HLA-DRA|HLA-DRB1|HLA-DRB5|HSPA8|HSPD1|IER2|IFITM2|IL2RG|IL32|IL7R|KLF6|LCP1|LDHA|LTB|MS4A1|PKM|PSMB9|PSME2|S100A6|SAT1|SELL|TPI1|TXNIP|UBB|UCP2|ZFP36	SKP1|EWSR1|PTMA|KCNA3|TMX1|SRP14|RBM39|ITM2B|HMGB1|SPCS1|CALM2|PNRC1|NDUFB7|TCF25|ARPC3|ARHGDIB|TGOLN2|EEF1D|LITAF|EMP3|TOMM7|AP2M1|CORO1A|ARHGEF1|SARAF|EIF3H|HSP90B1|TOMM20|LTA|LSP1|SRSF5|COX5B|PPIA|MYL12A|SNW1|LAPTM5|RPS17|BTF3|CFLAR|ARPC2	True	exact_observation_mask_nearest_expression_detection
FM03	88	0.8396307357814573	40	40	ARPC1B|CD69|CD74|CD79A|CD83|CLIC1|COTL1|CYBA|DUSP1|EZR|HLA-DPA1|HLA-DPB1|HLA-DQA1|HLA-DQB1|HLA-DRA|HLA-DRB1|HLA-DRB5|HSPA8|HSPD1|IER2|IFITM2|IL2RG|IL32|IL7R|KLF6|LCP1|LDHA|LTB|MS4A1|PKM|PSMB9|PSME2|S100A6|SAT1|SELL|TPI1|TXNIP|UBB|UCP2|ZFP36	SKP1|EWSR1|PTMA|KCNA3|TMX1|ARPC3|RBM39|ITM2B|HMGB1|SPCS1|SARAF|PNRC1|NDUFB7|TCF25|SRP14|ARHGDIB|TGOLN2|EEF1D|LITAF|EMP3|TOMM7|AP2M1|CORO1A|ARHGEF1|CALM2|EIF3H|HSP90B1|TOMM20|LTA|LSP1|SRSF5|COX5B|PPIA|MYL12A|SNW1|LAPTM5|RPS17|BTF3|CFLAR|ARPC2	True	exact_observation_mask_nearest_expression_detection
FM03	89	0.7401099960840927	40	40	ARPC1B|CD69|CD74|CD79A|CD83|CLIC1|COTL1|CYBA|DUSP1|EZR|HLA-DPA1|HLA-DPB1|HLA-DQA1|HLA-DQB1|HLA-DRA|HLA-DRB1|HLA-DRB5|HSPA8|HSPD1|IER2|IFITM2|IL2RG|IL32|IL7R|KLF6|LCP1|LDHA|LTB|MS4A1|PKM|PSMB9|PSME2|S100A6|SAT1|SELL|TPI1|TXNIP|UBB|UCP2|ZFP36	SKP1|EWSR1|PTMA|KCNA3|TMX1|SRP14|RBM39|ITM2B|HMGB1|SPCS1|SARAF|PNRC1|NDUFB7|TCF25|ARPC3|ARHGDIB|TGOLN2|EEF1D|LITAF|EMP3|TOMM7|AP2M1|CORO1A|ARHGEF1|CALM2|EIF3H|HSP90B1|TOMM20|LTA|LSP1|SRSF5|COX5B|PPIA|MYL12A|SNW1|LAPTM5|RPS17|BTF3|CFLAR|ARPC2	True	exact_observation_mask_nearest_expression_detection
FM03	90	0.843075273090703	40	40	ARPC1B|CD69|CD74|CD79A|CD83|CLIC1|COTL1|CYBA|DUSP1|EZR|HLA-DPA1|HLA-DPB1|HLA-DQA1|HLA-DQB1|HLA-DRA|HLA-DRB1|HLA-DRB5|HSPA8|HSPD1|IER2|IFITM2|IL2RG|IL32|IL7R|KLF6|LCP1|LDHA|LTB|MS4A1|PKM|PSMB9|PSME2|S100A6|SAT1|SELL|TPI1|TXNIP|UBB|UCP2|ZFP36	SKP1|EWSR1|PTMA|KCNA3|TMX1|SRP14|RBM39|ITM2B|HMGB1|SPCS1|CALM2|PNRC1|NDUFB7|TCF25|ARPC3|ARHGDIB|TGOLN2|EEF1D|LITAF|EMP3|TOMM7|AP2M1|CORO1A|ARHGEF1|SARAF|EIF3H|HSP90B1|TOMM20|LTA|LSP1|SRSF5|COX5B|PPIA|MYL12A|SNW1|LAPTM5|RPS17|BTF3|CFLAR|ARPC2	True	exact_observation_mask_nearest_expression_detection
FM03	91	0.7810849985680638	40	40	ARPC1B|CD69|CD74|CD79A|CD83|CLIC1|COTL1|CYBA|DUSP1|EZR|HLA-DPA1|HLA-DPB1|HLA-DQA1|HLA-DQB1|HLA-DRA|HLA-DRB1|HLA-DRB5|HSPA8|HSPD1|IER2|IFITM2|IL2RG|IL32|IL7R|KLF6|LCP1|LDHA|LTB|MS4A1|PKM|PSMB9|PSME2|S100A6|SAT1|SELL|TPI1|TXNIP|UBB|UCP2|ZFP36	SKP1|EWSR1|PTMA|KCNA3|TMX1|SRP14|RBM39|ITM2B|HMGB1|SPCS1|CALM2|PNRC1|NDUFB7|TCF25|ARPC3|ARHGDIB|TGOLN2|EEF1D|LITAF|EMP3|TOMM7|AP2M1|CORO1A|ARHGEF1|SARAF|EIF3H|HSP90B1|TOMM20|LTA|LSP1|SRSF5|COX5B|PPIA|MYL12A|SNW1|LAPTM5|RPS17|BTF3|CFLAR|ARPC2	True	exact_observation_mask_nearest_expression_detection
FM03	92	0.7879220559098056	40	40	ARPC1B|CD69|CD74|CD79A|CD83|CLIC1|COTL1|CYBA|DUSP1|EZR|HLA-DPA1|HLA-DPB1|HLA-DQA1|HLA-DQB1|HLA-DRA|HLA-DRB1|HLA-DRB5|HSPA8|HSPD1|IER2|IFITM2|IL2RG|IL32|IL7R|KLF6|LCP1|LDHA|LTB|MS4A1|PKM|PSMB9|PSME2|S100A6|SAT1|SELL|TPI1|TXNIP|UBB|UCP2|ZFP36	SKP1|EWSR1|PTMA|KCNA3|TMX1|ARPC3|RBM39|ITM2B|HMGB1|SPCS1|SARAF|PNRC1|NDUFB7|TCF25|SRP14|ARHGDIB|TGOLN2|EEF1D|LITAF|EMP3|TOMM7|AP2M1|CORO1A|ARHGEF1|CALM2|EIF3H|HSP90B1|TOMM20|LTA|LSP1|SRSF5|COX5B|PPIA|MYL12A|SNW1|LAPTM5|RPS17|BTF3|CFLAR|ARPC2	True	exact_observation_mask_nearest_expression_detection
FM03	93	0.8336610226947286	40	40	ARPC1B|CD69|CD74|CD79A|CD83|CLIC1|COTL1|CYBA|DUSP1|EZR|HLA-DPA1|HLA-DPB1|HLA-DQA1|HLA-DQB1|HLA-DRA|HLA-DRB1|HLA-DRB5|HSPA8|HSPD1|IER2|IFITM2|IL2RG|IL32|IL7R|KLF6|LCP1|LDHA|LTB|MS4A1|PKM|PSMB9|PSME2|S100A6|SAT1|SELL|TPI1|TXNIP|UBB|UCP2|ZFP36	SKP1|EWSR1|PTMA|KCNA3|TMX1|SRP14|RBM39|ITM2B|HMGB1|SPCS1|CALM2|PNRC1|NDUFB7|TCF25|ARPC3|ARHGDIB|TGOLN2|EEF1D|LITAF|EMP3|TOMM7|AP2M1|CORO1A|ARHGEF1|SARAF|EIF3H|HSP90B1|TOMM20|LTA|LSP1|SRSF5|COX5B|PPIA|MYL12A|SNW1|LAPTM5|RPS17|BTF3|CFLAR|ARPC2	True	exact_observation_mask_nearest_expression_detection
FM03	94	0.8193702987194399	40	40	ARPC1B|CD69|CD74|CD79A|CD83|CLIC1|COTL1|CYBA|DUSP1|EZR|HLA-DPA1|HLA-DPB1|HLA-DQA1|HLA-DQB1|HLA-DRA|HLA-DRB1|HLA-DRB5|HSPA8|HSPD1|IER2|IFITM2|IL2RG|IL32|IL7R|KLF6|LCP1|LDHA|LTB|MS4A1|PKM|PSMB9|PSME2|S100A6|SAT1|SELL|TPI1|TXNIP|UBB|UCP2|ZFP36	SKP1|EWSR1|PTMA|KCNA3|TMX1|SRP14|RBM39|ITM2B|HMGB1|SPCS1|CALM2|PNRC1|NDUFB7|TCF25|ARPC3|ARHGDIB|TGOLN2|EEF1D|LITAF|EMP3|TOMM7|AP2M1|CORO1A|ARHGEF1|SARAF|EIF3H|HSP90B1|TOMM20|LTA|LSP1|SRSF5|COX5B|PPIA|MYL12A|SNW1|LAPTM5|RPS17|BTF3|CFLAR|ARPC2	True	exact_observation_mask_nearest_expression_detection
FM03	95	0.7894214977468922	40	40	ARPC1B|CD69|CD74|CD79A|CD83|CLIC1|COTL1|CYBA|DUSP1|EZR|HLA-DPA1|HLA-DPB1|HLA-DQA1|HLA-DQB1|HLA-DRA|HLA-DRB1|HLA-DRB5|HSPA8|HSPD1|IER2|IFITM2|IL2RG|IL32|IL7R|KLF6|LCP1|LDHA|LTB|MS4A1|PKM|PSMB9|PSME2|S100A6|SAT1|SELL|TPI1|TXNIP|UBB|UCP2|ZFP36	SKP1|EWSR1|PTMA|KCNA3|TMX1|ARPC3|RBM39|ITM2B|HMGB1|SPCS1|CALM2|PNRC1|NDUFB7|TCF25|SRP14|ARHGDIB|TGOLN2|EEF1D|LITAF|EMP3|TOMM7|AP2M1|CORO1A|ARHGEF1|SARAF|EIF3H|HSP90B1|TOMM20|LTA|LSP1|SRSF5|COX5B|PPIA|MYL12A|SNW1|LAPTM5|RPS17|BTF3|CFLAR|ARPC2	True	exact_observation_mask_nearest_expression_detection
FM03	96	0.7936457097435958	40	40	ARPC1B|CD69|CD74|CD79A|CD83|CLIC1|COTL1|CYBA|DUSP1|EZR|HLA-DPA1|HLA-DPB1|HLA-DQA1|HLA-DQB1|HLA-DRA|HLA-DRB1|HLA-DRB5|HSPA8|HSPD1|IER2|IFITM2|IL2RG|IL32|IL7R|KLF6|LCP1|LDHA|LTB|MS4A1|PKM|PSMB9|PSME2|S100A6|SAT1|SELL|TPI1|TXNIP|UBB|UCP2|ZFP36	SKP1|EWSR1|PTMA|KCNA3|TMX1|SRP14|RBM39|ITM2B|HMGB1|SPCS1|SARAF|PNRC1|NDUFB7|TCF25|ARPC3|ARHGDIB|TGOLN2|EEF1D|LITAF|EMP3|TOMM7|AP2M1|CORO1A|ARHGEF1|CALM2|EIF3H|HSP90B1|TOMM20|LTA|LSP1|SRSF5|COX5B|PPIA|MYL12A|SNW1|LAPTM5|RPS17|BTF3|CFLAR|ARPC2	True	exact_observation_mask_nearest_expression_detection
FM03	97	0.8105472334406799	40	40	ARPC1B|CD69|CD74|CD79A|CD83|CLIC1|COTL1|CYBA|DUSP1|EZR|HLA-DPA1|HLA-DPB1|HLA-DQA1|HLA-DQB1|HLA-DRA|HLA-DRB1|HLA-DRB5|HSPA8|HSPD1|IER2|IFITM2|IL2RG|IL32|IL7R|KLF6|LCP1|LDHA|LTB|MS4A1|PKM|PSMB9|PSME2|S100A6|SAT1|SELL|TPI1|TXNIP|UBB|UCP2|ZFP36	SKP1|EWSR1|PTMA|KCNA3|TMX1|SRP14|RBM39|ITM2B|HMGB1|SPCS1|CALM2|PNRC1|NDUFB7|TCF25|ARPC3|ARHGDIB|TGOLN2|EEF1D|LITAF|EMP3|TOMM7|AP2M1|CORO1A|ARHGEF1|SARAF|EIF3H|HSP90B1|TOMM20|LTA|LSP1|SRSF5|COX5B|PPIA|MYL12A|SNW1|LAPTM5|RPS17|BTF3|CFLAR|ARPC2	True	exact_observation_mask_nearest_expression_detection
FM03	98	0.8138240296440031	40	40	ARPC1B|CD69|CD74|CD79A|CD83|CLIC1|COTL1|CYBA|DUSP1|EZR|HLA-DPA1|HLA-DPB1|HLA-DQA1|HLA-DQB1|HLA-DRA|HLA-DRB1|HLA-DRB5|HSPA8|HSPD1|IER2|IFITM2|IL2RG|IL32|IL7R|KLF6|LCP1|LDHA|LTB|MS4A1|PKM|PSMB9|PSME2|S100A6|SAT1|SELL|TPI1|TXNIP|UBB|UCP2|ZFP36	SKP1|EWSR1|PTMA|KCNA3|TMX1|SRP14|RBM39|ITM2B|HMGB1|SPCS1|SARAF|PNRC1|NDUFB7|TCF25|ARPC3|ARHGDIB|TGOLN2|EEF1D|LITAF|EMP3|TOMM7|AP2M1|CORO1A|ARHGEF1|CALM2|EIF3H|HSP90B1|TOMM20|LTA|LSP1|SRSF5|COX5B|PPIA|MYL12A|SNW1|LAPTM5|RPS17|BTF3|CFLAR|ARPC2	True	exact_observation_mask_nearest_expression_detection
FM03	99	0.783701935159588	40	40	ARPC1B|CD69|CD74|CD79A|CD83|CLIC1|COTL1|CYBA|DUSP1|EZR|HLA-DPA1|HLA-DPB1|HLA-DQA1|HLA-DQB1|HLA-DRA|HLA-DRB1|HLA-DRB5|HSPA8|HSPD1|IER2|IFITM2|IL2RG|IL32|IL7R|KLF6|LCP1|LDHA|LTB|MS4A1|PKM|PSMB9|PSME2|S100A6|SAT1|SELL|TPI1|TXNIP|UBB|UCP2|ZFP36	SKP1|EWSR1|PTMA|KCNA3|TMX1|ARPC3|RBM39|ITM2B|HMGB1|SPCS1|CALM2|PNRC1|NDUFB7|TCF25|SRP14|ARHGDIB|TGOLN2|EEF1D|LITAF|EMP3|TOMM7|AP2M1|CORO1A|ARHGEF1|SARAF|EIF3H|HSP90B1|TOMM20|LTA|LSP1|SRSF5|COX5B|PPIA|MYL12A|SNW1|LAPTM5|RPS17|BTF3|CFLAR|ARPC2	True	exact_observation_mask_nearest_expression_detection
FM04	0	0.556010041087804	40	40	ACTA2|CD63|CD81|CD9|COL1A1|COL1A2|CST3|DCN|DSTN|DUSP1|DYNLL1|EPCAM|GSTP1|HSPA8|HSPB1|ID3|IER2|IFI27|IFITM2|IFITM3|IGFBP4|IGFBP7|KRT18|KRT19|KRT8|LDHA|LGALS1|LGALS3|LMNA|MT2A|PRDX1|S100A10|S100A11|S100A6|SAT1|TIMP1|TPI1|TXN|UBB|ZFP36	SLFN12L|MCL1|UFM1|ETV6|NNMT|ASS1|UBXN1|CRYAB|SNX6|HMGB1|COX5B|CLDN4|HNRNPK|EEF1D|UQCR10|EIF2AK1|EMP3|RRP1B|TOMM7|SRRM2|ZFYVE27|PCNA|LAX1|RBP1|ZNF831|HSP90B1|SARAF|ISG20|ADAR|ZFP36L1|RAN|NPM1|COX7C|PPIA|MYL12A|STK17B|LAPTM5|SRSF5|BTF3|ARPC2	True	exact_observation_mask_nearest_expression_detection
FM04	1	0.7757128997001701	40	40	ACTA2|CD63|CD81|CD9|COL1A1|COL1A2|CST3|DCN|DSTN|DUSP1|DYNLL1|EPCAM|GSTP1|HSPA8|HSPB1|ID3|IER2|IFI27|IFITM2|IFITM3|IGFBP4|IGFBP7|KRT18|KRT19|KRT8|LDHA|LGALS1|LGALS3|LMNA|MT2A|PRDX1|S100A10|S100A11|S100A6|SAT1|TIMP1|TPI1|TXN|UBB|ZFP36	SLFN12L|MCL1|UFM1|ETV6|NNMT|ASS1|UBXN1|CRYAB|SNX6|HMGB1|COX5B|CLDN4|HNRNPK|EEF1D|UQCR10|EIF2AK1|EMP3|RRP1B|TOMM7|SRRM2|ZFYVE27|PCNA|LAX1|RBP1|ZNF831|HSP90B1|SARAF|ISG20|ADAR|ZFP36L1|RAN|NPM1|COX7C|PPIA|MYL12A|STK17B|LAPTM5|SRSF5|BTF3|ARPC2	True	exact_observation_mask_nearest_expression_detection
FM04	2	0.5964017487156409	40	40	ACTA2|CD63|CD81|CD9|COL1A1|COL1A2|CST3|DCN|DSTN|DUSP1|DYNLL1|EPCAM|GSTP1|HSPA8|HSPB1|ID3|IER2|IFI27|IFITM2|IFITM3|IGFBP4|IGFBP7|KRT18|KRT19|KRT8|LDHA|LGALS1|LGALS3|LMNA|MT2A|PRDX1|S100A10|S100A11|S100A6|SAT1|TIMP1|TPI1|TXN|UBB|ZFP36	SLFN12L|MCL1|UFM1|ETV6|NNMT|ASS1|UBXN1|CRYAB|SNX6|HMGB1|COX5B|CLDN4|HNRNPK|EEF1D|UQCR10|EIF2AK1|EMP3|RRP1B|TOMM7|SRRM2|ZFYVE27|PCNA|LAX1|RBP1|ZNF831|HSP90B1|SARAF|ISG20|ADAR|ZFP36L1|RAN|NPM1|COX7C|PPIA|MYL12A|STK17B|LAPTM5|SRSF5|BTF3|ARPC2	True	exact_observation_mask_nearest_expression_detection
FM04	3	0.7862756214311182	40	40	ACTA2|CD63|CD81|CD9|COL1A1|COL1A2|CST3|DCN|DSTN|DUSP1|DYNLL1|EPCAM|GSTP1|HSPA8|HSPB1|ID3|IER2|IFI27|IFITM2|IFITM3|IGFBP4|IGFBP7|KRT18|KRT19|KRT8|LDHA|LGALS1|LGALS3|LMNA|MT2A|PRDX1|S100A10|S100A11|S100A6|SAT1|TIMP1|TPI1|TXN|UBB|ZFP36	SLFN12L|MCL1|UFM1|ETV6|NNMT|ASS1|UBXN1|CRYAB|SNX6|COX7C|COX5B|CLDN4|HNRNPK|EEF1D|UQCR10|EIF2AK1|EMP3|RRP1B|TOMM7|SRRM2|ZFYVE27|PCNA|LAX1|RBP1|ZNF831|HSP90B1|SARAF|ISG20|ADAR|ZFP36L1|RAN|NPM1|HMGB1|PPIA|MYL12A|STK17B|LAPTM5|SRSF5|BTF3|ARPC2	True	exact_observation_mask_nearest_expression_detection
FM04	4	0.8299090574352562	40	40	ACTA2|CD63|CD81|CD9|COL1A1|COL1A2|CST3|DCN|DSTN|DUSP1|DYNLL1|EPCAM|GSTP1|HSPA8|HSPB1|ID3|IER2|IFI27|IFITM2|IFITM3|IGFBP4|IGFBP7|KRT18|KRT19|KRT8|LDHA|LGALS1|LGALS3|LMNA|MT2A|PRDX1|S100A10|S100A11|S100A6|SAT1|TIMP1|TPI1|TXN|UBB|ZFP36	SLFN12L|MCL1|UFM1|ETV6|NNMT|ASS1|UBXN1|CRYAB|SNX6|HMGB1|COX5B|CLDN4|HNRNPK|EEF1D|UQCR10|EIF2AK1|EMP3|RRP1B|TOMM7|SRRM2|ZFYVE27|PCNA|LAX1|RBP1|ZNF831|HSP90B1|SARAF|ISG20|ADAR|ZFP36L1|RAN|NPM1|COX7C|PPIA|MYL12A|STK17B|LAPTM5|SRSF5|BTF3|ARPC2	True	exact_observation_mask_nearest_expression_detection
FM04	5	0.7746284271495117	40	40	ACTA2|CD63|CD81|CD9|COL1A1|COL1A2|CST3|DCN|DSTN|DUSP1|DYNLL1|EPCAM|GSTP1|HSPA8|HSPB1|ID3|IER2|IFI27|IFITM2|IFITM3|IGFBP4|IGFBP7|KRT18|KRT19|KRT8|LDHA|LGALS1|LGALS3|LMNA|MT2A|PRDX1|S100A10|S100A11|S100A6|SAT1|TIMP1|TPI1|TXN|UBB|ZFP36	SLFN12L|MCL1|UFM1|ETV6|NNMT|ASS1|UBXN1|CRYAB|SNX6|COX7C|COX5B|CLDN4|HNRNPK|EEF1D|UQCR10|EIF2AK1|EMP3|RRP1B|TOMM7|SRRM2|ZFYVE27|PCNA|LAX1|RBP1|ZNF831|HSP90B1|SARAF|ISG20|ADAR|ZFP36L1|RAN|NPM1|HMGB1|PPIA|MYL12A|STK17B|LAPTM5|SRSF5|BTF3|ARPC2	True	exact_observation_mask_nearest_expression_detection
FM04	6	0.5155481978059231	40	40	ACTA2|CD63|CD81|CD9|COL1A1|COL1A2|CST3|DCN|DSTN|DUSP1|DYNLL1|EPCAM|GSTP1|HSPA8|HSPB1|ID3|IER2|IFI27|IFITM2|IFITM3|IGFBP4|IGFBP7|KRT18|KRT19|KRT8|LDHA|LGALS1|LGALS3|LMNA|MT2A|PRDX1|S100A10|S100A11|S100A6|SAT1|TIMP1|TPI1|TXN|UBB|ZFP36	SLFN12L|MCL1|UFM1|ETV6|NNMT|ASS1|UBXN1|CRYAB|SNX6|HMGB1|COX5B|CLDN4|HNRNPK|EEF1D|UQCR10|EIF2AK1|EMP3|RRP1B|TOMM7|SRRM2|ZFYVE27|PCNA|LAX1|RBP1|ZNF831|HSP90B1|SARAF|ISG20|ADAR|ZFP36L1|RAN|NPM1|COX7C|PPIA|MYL12A|STK17B|LAPTM5|SRSF5|BTF3|ARPC2	True	exact_observation_mask_nearest_expression_detection
FM04	7	0.6193852025459243	40	40	ACTA2|CD63|CD81|CD9|COL1A1|COL1A2|CST3|DCN|DSTN|DUSP1|DYNLL1|EPCAM|GSTP1|HSPA8|HSPB1|ID3|IER2|IFI27|IFITM2|IFITM3|IGFBP4|IGFBP7|KRT18|KRT19|KRT8|LDHA|LGALS1|LGALS3|LMNA|MT2A|PRDX1|S100A10|S100A11|S100A6|SAT1|TIMP1|TPI1|TXN|UBB|ZFP36	SLFN12L|MCL1|UFM1|ETV6|NNMT|ASS1|UBXN1|CRYAB|SNX6|HMGB1|COX5B|CLDN4|HNRNPK|EEF1D|UQCR10|EIF2AK1|EMP3|RRP1B|TOMM7|SRRM2|ZFYVE27|PCNA|LAX1|RBP1|ZNF831|HSP90B1|SARAF|ISG20|ADAR|ZFP36L1|RAN|NPM1|COX7C|PPIA|MYL12A|STK17B|LAPTM5|SRSF5|BTF3|ARPC2	True	exact_observation_mask_nearest_expression_detection
FM04	8	0.7901023980549046	40	40	ACTA2|CD63|CD81|CD9|COL1A1|COL1A2|CST3|DCN|DSTN|DUSP1|DYNLL1|EPCAM|GSTP1|HSPA8|HSPB1|ID3|IER2|IFI27|IFITM2|IFITM3|IGFBP4|IGFBP7|KRT18|KRT19|KRT8|LDHA|LGALS1|LGALS3|LMNA|MT2A|PRDX1|S100A10|S100A11|S100A6|SAT1|TIMP1|TPI1|TXN|UBB|ZFP36	SLFN12L|MCL1|UFM1|ETV6|NNMT|ASS1|UBXN1|CRYAB|SNX6|HMGB1|COX5B|CLDN4|HNRNPK|EEF1D|UQCR10|EIF2AK1|EMP3|RRP1B|TOMM7|SRRM2|ZFYVE27|PCNA|LAX1|RBP1|ZNF831|HSP90B1|SARAF|ISG20|ADAR|ZFP36L1|RAN|NPM1|COX7C|PPIA|MYL12A|STK17B|LAPTM5|SRSF5|BTF3|ARPC2	True	exact_observation_mask_nearest_expression_detection
FM04	9	0.4774864550518127	40	40	ACTA2|CD63|CD81|CD9|COL1A1|COL1A2|CST3|DCN|DSTN|DUSP1|DYNLL1|EPCAM|GSTP1|HSPA8|HSPB1|ID3|IER2|IFI27|IFITM2|IFITM3|IGFBP4|IGFBP7|KRT18|KRT19|KRT8|LDHA|LGALS1|LGALS3|LMNA|MT2A|PRDX1|S100A10|S100A11|S100A6|SAT1|TIMP1|TPI1|TXN|UBB|ZFP36	SLFN12L|MCL1|UFM1|ETV6|NNMT|ASS1|UBXN1|CRYAB|SNX6|HMGB1|COX5B|CLDN4|HNRNPK|EEF1D|UQCR10|EIF2AK1|EMP3|RRP1B|TOMM7|SRRM2|ZFYVE27|PCNA|LAX1|RBP1|ZNF831|HSP90B1|SARAF|ISG20|ADAR|ZFP36L1|RAN|NPM1|COX7C|PPIA|MYL12A|STK17B|LAPTM5|SRSF5|BTF3|ARPC2	True	exact_observation_mask_nearest_expression_detection
